"HGNC.symbol","GSM3440214","GSM3440217","GSM3440222","GSM3440223","GSM3440224"
"LINC01926",3.95411,3.68568,3.37718,3.54435,3.58302
"LINC01938",1.95992,1.93577,2.19831,1.81702,2.21512
"LINC01943",4.88165,5.00209,4.73571,4.58648,4.87333
"LINC01946",2.09063,2.41819,2.37576,2.20864,2.06748
"LINC01947",2.38142,2.66536,2.51615,2.38327,2.14113
"LINC01948",4.72212,4.689215,4.646705,4.5648,4.76943
"LINC01950",2.83165,2.61955,2.50086,2.66649,2.35224
"LINC01951",2.54849,2.91002,3.1184,2.95289,3.52077
"LINC02019",3.12124,3.0338,3.14524,3.08812,3.25436
"LINC02022",2.10951,2.12209,2.24488,2.35183,2.29214
"LINC02058",1.7006,2.16965,1.87369,2.30852,2.153
"LINC02064",1.62139,1.68379,1.69455,1.71538,2.05866
"LINC02065",3.46459,3.78188,3.66042,3.51983,3.52603
"LINC02066",1.72119,1.54594,1.63439,1.7156,1.72255
"LINC02087",3.78466,4.70915,4.26089,4.04119,4.30139
"LINC02088",3.37478,4.17701,3.628,3.73824,4.1889
"LINC02091",4.11718,3.70309,3.71504,4.33167,3.9118
"LINC02103",2.06652,1.90414,1.83862,2.02961,1.70977
"LINC02109",1.27953,1.55896,1.21845,1.55834,1.57081
"LINC02143",2.32335,2.77372,2.29862,2.6381,2.33677
"LINC02154",2.12791,1.7861,1.96939,2.34132,2.50817
"LINC02159",2.64242,2.99676,2.76628,2.65747,2.54707
"LINC02172",2.40864,2.71036,2.41905,2.53754,2.29115
"LINC02203",1.85457,2.067345,1.93411,1.79752,1.830525
"LINC02213",3.51716,3.71602,3.305,3.55379,3.48282
"LINC02224",2.05587,2.15442,1.97825,1.84021,2.03098
"LINC02229",1.70977,1.77393,2.00377,2.1702,2.03346
"LINC02230",1.45996,1.43567,1.68508,1.37793,1.36111
"LINC02242",1.58934,1.27468,1.62035,1.74234,1.42662
"LINC02244",1.179483,1.258375,1.423275,1.1898615,1.597995
"LINC02252",2.43182,2.85888,2.67819,2.35491,2.35524
"LINC02256",5.59915,5.59843,5.62735,5.36403,5.44802
"LINC02261",3.29402,3.56663,3.09032,3.70962,3.48675
"LINC02265",2.97688,3.34243,3.01207,2.92101,3.09167
"LINC02267",1.62311,1.01228,1.27266,1.70472,1.61326
"LINC02278",3.0379,3.25427,2.97148,2.91956,3.05771
"LINC02279",2.73995,2.4486,2.4126,2.24332,2.49874
"LINC02287",3.52532,3.6187,3.63235,3.52193,3.54693
"LINC02292",3.73671,3.92215,3.628,3.87984,3.85307
"LINC02301",2.73177,2.9205,2.88599,3.26559,2.99129
"LINC02305",1.20092,1.27917,1.12082,1.08146,1.30459
"LINC02308",1.88275,2.03993,2.13577,2.27811,2.11969
"LINC02311",2.58748,2.74845,2.51604,2.48406,2.81073
"LINC02316",2.67048,2.38016,2.79321,2.71657,2.85445
"LINC02321",4.27963,4.43794,4.58679,4.35835,4.64421
"LINC02328",3.82901,3.52445,3.86099,3.64517,3.58256
"LINC02329",1.15781,1.39126,1.21581,1.26717,1.62038
"LINC02334",3.02569,3.48543,3.03576,3.36433,3.42891
"LINC02336",3.35785,2.95048,4.32105,2.70453,3.56863
"LINC02341",3.47607,3.50079,3.65616,3.37232,3.16553
"LINC02364",1.0033,0.918396,1.01165,0.899227,1.0909
"LINC02438",4.16916,4.33381,4.23911,3.87259,4.29361
"LINC02472",1.20618,1.4186,1.43202,0.738596,1.46309
"LINC02497",1.39186,1.76681,1.94808,2.05171,1.75344
"LINC02498",2.47921,2.62391,2.73941,2.52071,2.78726
"LINC02501",2.08259,2.4129,1.74502,1.80336,2.18334
"LINC02510",1.16165,1.71252,1.54648,1.7566,1.38511
"LINC02511",2.11464,2.16225,2.46787,2.23488,1.92054
"LINC02513",4.03879,4.03879,3.89214,3.67547,4.00977
"LINC02527",1.8952,1.86512,1.60749,1.73676,1.52652
"LINC02529",2.36222,2.61527,2.46872,2.68743,2.49724
"LINC02542",2.48141,2.52497,2.44822,2.28146,2.22911
"LINC02557",4.36728,4.56244,3.91798,4.29622,4.16786
"LINC02559",3.91486,3.66952,3.63705,4.05911,3.73261
"LINC02569",3.9534825,3.948625,3.95625875,3.8727175,3.8903875
"LINC02570",2.83306333333333,3.10329833333333,2.81769216666667,3.108,3.03224833333333
"LINC02584",3.4821,3.96599,3.31682,3.68925,3.77641
"LINC02585",4.13711,4.65537,4.34394,4.31354,4.49749
"LINC02603",3.17672,2.98513,3.64546,3.39042,3.43014
"LINC02630",3.87923,4.00439,4.276,4.2376,4.44509
"LINC02634",1.67444,1.6565,1.11719,1.58934,1.44939
"LINC02674",1.78872,2.16057,2.1461,2.17181,2.55862
"LINC02681",3.2298,3.69962,3.44602,3.65738,3.46508
"LINC02695",3.75234,3.43697,3.73666,3.29738,3.26207
"LINC02724",4.44496,4.42658,4.23285,4.62541,4.33722
"LINC02727",2.16139,2.45788,2.426,2.43224,2.47342
"LINC02735",2.23086,2.38199,2.02129,2.03708,1.7929
"LINC02740",1.3639,1.66475,1.55999,1.57053,1.71211
"LINC02741",1.56256,1.45791,1.38849,1.55999,1.4398
"LINC02745",1.51538,1.49025,1.44328,1.26367,1.47822
"LINC02747",4.107085,4.258835,4.286995,4.05423,4.08346
"LINC02753",2.84091,2.88891,2.86201,2.58001,3.19905
"LINC02754",4.47777,3.91792,4.58699,4.0915,4.23587
"LINC02759",1.44621,1.43609,1.49207,1.24491,1.55494
"LINC02760",2.29499,2.36882,2.33804,2.30874,2.58309
"LINC02762",4.13020166666667,4.179545,3.93457833333333,4.21446333333333,3.76335833333333
"LINC02763",2.76341,2.40412,2.52828,3.02145,2.75075
"LINC02764",3.7657,4.36256,4.06894,4.0207,4.04786
"LINC02800",3.89506,4.78379,4.29248,4.01585,4.43065
"LINC02829",3.36596,3.546815,3.52896875,3.5189975,3.47819875
"LINC02833",2.44191,2.84294,2.5008,2.34857,2.74595
"LINC02845",2.79864,2.9431,2.82382,3.02132,2.77995
"LINC02849",2.99326,3.17306,3.65172,3.40623,3.5036
"LINC02853",2.01718,2.12118,2.00017,2.31971,2.14316
"LINC02854",2.10771,2.18789,2.2673,2.29975,2.16883
"LINCMD1",3.65266,3.56795,3.40394,3.4976,3.462
"LIPF",2.56548,1.83817,2.0948,2.26652,1.57756
"LIPJ",1.248,1.17112,1.40595,1.41629,1.28292
"LIPK",2.55937,2.45227,2.52832,2.21478,2.12764
"LIPM",2.46801,2.50764,2.51489,2.55142,2.65237
"LIPN",5.58823,5.46082,6.13145,5.63636,5.35701
"LITAF",10.5471,10.4026,10.4305,9.9792,10.4195
"LIVAR",3.22829,3.225995,3.386645,3.135525,3.13859
"LLCFC1",3.71528,3.70594,3.65808,3.25684,3.54066
"LMAN2",8.41473,8.15039,8.45322,7.884,8.38835
"LMBRD2",5.92289,5.69646,5.70506,5.44858,5.84645
"LMNTD2",4.73459,4.97497,4.73408,4.75973,4.95503
"LOXL3",5.02628,4.87473,4.81768,4.49518,4.83084
"LPXN",7.54355,7.18503,7.57018,7.57262,7.45453
"LRCH4",6.11951333333333,6.29836666666667,6.01307666666667,5.80082333333333,6.11247666666667
"LRFN3",4.9863,5.07298,4.70673,5.41256,5.07315
"LRGUK",3.57068,3.43182,3.48564,3.23464,3.49304
"LRP12",4.24031,3.73775,4.16308,3.88376,3.43561
"LRP3",4.66955,4.62776,4.3349,4.27764,4.24617
"LRP5L",5.49939,5.16319,4.9812,5.07877,5.27275
"LRRC14B",5.07483,5.48236,5.16889,5.25177,5.17407
"LRRC4C",1.83813,2.19012,2.02756,1.98555,2.26024
"LRRC56",5.16679,5.44313,5.16978,5.48244,5.47104
"LRWD1",4.835765,4.55208,4.74297,4.426275,4.62468
"LSM2",4.72871,4.76128,4.6586,4.5359,4.50964
"LSM5",2.99656,3.04058,3.28451,3.71811,3.61491
"LSP1P3",3.50897,4.23141,4.43412,4.31145,3.32968
"LSS",4.90866,4.81292,4.42547,4.84136,5.04288
"LTO1",5.08315,4.81599,4.96357,5.03752,5.25093
"LY6E",5.12693,4.95321,5.12259,5.34339,5.09781
"LY6E-DT",4.36788,4.38703,4.29104,4.51203,4.6941
"LY6G5C",4.80979142857143,4.97654142857143,4.79939428571429,4.96373,4.81498
"LY6G6C",4.40363428571429,4.35276,4.26753142857143,4.21052571428571,4.53314
"LY6G6D",5.34392666666667,5.31179,5.11481916666667,5.30733,5.28804
"LY6G6E",4.84889285714286,4.79385571428571,4.63174428571429,4.67467285714286,4.76807571428571
"LY6G6F",5.91303333333333,5.63179333333333,5.38425,5.650585,5.629455
"LY6H",4.62257,4.75991,4.54708,4.75488,4.6698
"LY6L",4.96423,4.92111,5.10355,4.97582,5.22387
"LY75",8.20848,8.15988,8.22562,7.81296,7.9521
"LY75-CD302",8.20848,8.15988,8.22562,7.81296,7.9521
"LYL1",7.06227,7.1421,6.72802,7.08585,6.68771
"LYRM7",4.66417,4.47624,4.65917,4.8506,4.39594
"LYSMD4",4.38581,4.77135,4.41443,4.09325,3.89787
"LYZL1",2.16292,2.14627,2.34271,1.7142,1.58814
"LYZL4",3.78266,3.91293,3.92837,4.21482,3.94386
"LZTS2",4.66119,4.79263,4.68117,4.70612,4.75267
"M1AP",3.56609,3.97467,3.65013,3.44826,3.77379
"MACROD1",4.21725,4.71776,4.57006,4.24215,4.35834
"MACROD2-AS1",3.21734,3.10173,3.13298,3.13018,3.64025
"MACROD2-IT1",2.01345,2.44746,2.66834,2.30863,2.48932
"MAD2L1BP",5.33109,5.00161,5.10321,5.17748,4.93571
"MAFK",4.99946,5.19483,4.79277,4.94508,4.94568
"MAGEA2",5.06551,5.30377,4.998745,5.22042,5.149795
"MAGEA2B",5.06551,5.30377,4.998745,5.22042,5.149795
"MAGEA6",1.88541,2.59507,1.92354,3.14249,2.53431
"MAGEB10",2.71476,3.24481,3.29748,2.81631,3.19432
"MAGEB18",2.2642,2.3154,2.22706,2.25676,2.09109
"MAGEB5",2.04334,2.37067,1.67907,2.28024,2.17728
"MAGEB6",3.7457,3.53009,3.88361,3.67997,3.90948
"MAGEB6B",3.05276,3.48976,3.50644,3.22879,2.78221
"MAGED1",5.62911,5.72992,5.45394,5.64435,5.3143
"MALINC1",3.48938,3.48016,3.84722,3.85133,3.64767
"MALRD1",2.59081,2.7275725,2.71669,2.3901875,2.7285875
"MALSU1",4.8115,4.73585,5.03612,5.13406,5.06337
"MALT1",6.74038,6.23763,6.63158,6.86099,6.50312
"MAN1A1",7.23204,7.76418,7.19819,6.9499,7.23805
"MAN2A2",6.4072,6.32588,6.12384,5.72537,6.03209
"MAN2C1",5.71273,5.0849,5.81275,5.1094,5.67098
"MANF",4.8035,4.75773,4.74972,4.67104,4.71748
"MAP1LC3BP1",4.6244,4.53882,4.65082,4.79311,4.6368
"MAP2K1",7.19943,6.79726,7.33936,6.61065,7.15414
"MAP3K1",9.07966,8.95863,8.87716,8.85423,8.93869
"MAP3K15",3.49368,3.88888,3.736,3.24696,3.6033
"MAP3K19",2.15873,2.30709,1.83364,2.06655,2.43802
"MAP4",5.44696,4.95177,4.94458,5.44488,5.13596
"MAP4K3",5.06479,4.49891,5.02351,4.764,5.07169
"MAP4K5",5.710415,5.534395,5.48093,5.73111,5.29644
"MAP7D3",5.57077,4.95368,5.31982,5.35281,5.32234
"MAPK9",5.56486,5.53377,5.45547,5.67261,5.54221
"MAPKAPK3",7.10526,6.95768,7.05736,6.42787,6.80897
"MAPKBP1",5.08288,5.26757,5.02243,5.26415,5.28566
"MAPRE1",7.66472,7.41502,7.61674,7.25052,7.55297
"MARCH2",7.67422,7.42745,7.23326,7.41996,6.91979
"MARCH7",9.40989,9.40578,9.53314,9.30683,9.38513
"MARCH8",6.79302,7.123265,6.75471,7.160195,6.917935
"MARCO",4.37952,4.40851,4.15441,4.64494,4.58259
"MARF1",9.4254,9.46194,9.29683,9.58646,9.36013
"MARVELD1",4.95164,4.73229,4.96707,4.4717,4.87218
"MAS1L",3.66332,3.58843,3.09741,3.29135,3.57087
"MAST4",5.28049,5.00816,4.99124,5.3236,5.4294
"MAST4-AS1",3.74635,3.5858,3.37852,3.81083,4.33246
"MAST4-IT1",1.75403,1.57349,1.84773,1.6273,1.80063
"MAT2B",7.12993,7.03888,7.08158,7.06189,6.93869
"MBD3L2",3.64242,3.684265,3.78583,3.843405,3.503625
"MBD3L3",3.85858,3.90409,3.9547125,3.9937025,3.8177825
"MBD3L4",3.85858,3.90409,3.9547125,3.9937025,3.8177825
"MBD3L5",3.85858,3.90409,3.9547125,3.9937025,3.8177825
"MBD5",6.47022,6.59877,6.21414,6.84968,6.52809
"MBOAT7",7.4026,7.25492,7.38954,6.72193,7.58699
"MCEMP1",6.88561,6.06863,6.74523,5.58192,6.43763
"MCM10",3.46258,3.75876,3.76117,3.66996,3.67431
"MCM3",5.77518,5.29668,5.55055,5.7527,5.54915
"MCM9",5.92588,5.68843,5.93794,5.71431,5.9461
"MCMDC2",2.28194,2.09523,2.08404,2.1107,2.16229
"MCOLN1",7.42244,7.28221,6.90448,7.31091,7.13752
"MDC1",5.717445,5.89782875,5.76097875,6.0828925,5.83521375
"MDC1-AS1",4.18484375,4.31987875,4.2741625,4.3718775,4.28195625
"ME3",4.61101,4.35772,4.69178,4.87865,5.10812
"MED19",4.72847,4.44362,4.57853,4.64614,4.40458
"MED23",7.22625,7.14181,7.00986,7.08069,7.30938
"MED24",5.14298,5.240795,5.05315,5.077655,5.25287
"MED9",4.85916,4.91067,5.24144,5.20193,4.99192
"MEF2A",6.42369,6.06301,6.15448,6.14008,6.03749
"MEFV",8.39168,8.22937,8.42557,7.20811,8.10271
"MEIOB",1.66992,1.79712,1.92415,1.655945,1.561545
"MEIS3P1",3.25539,2.59204,2.73235,2.84018,2.77267
"MEMO1",6.07261,5.71181,6.02709,5.59938,5.85829
"MEP1B",2.62474,2.22949,2.47046,2.53545,2.23287
"METTL16",4.769555,4.53729,4.71769,4.87993,4.567875
"METTL21C",2.81828,2.46678,2.70816,2.67662,2.67906
"METTL21EP",4.02281,4.11217,4.14933,4.21902,4.08595
"METTL5",5.3914,4.88307,5.7159,5.20624,4.91391
"MFAP3",5.63369666666667,5.77305666666667,5.38126666666667,5.88065,5.53029333333333
"MFSD14C",6.090405,5.821245,5.797655,5.898935,6.08853
"MGA",6.8088,6.53797,6.42,6.97666,6.65006
"MGAM",8.61344,8.875,8.35091,7.54582,8.81644
"MHENCR",5.89253,5.96522,5.94607,5.99284,5.66992
"MIA2",1.48564,1.39526,1.38303,1.40231,1.38857
"MIB1",6.63926,6.29354,6.418,6.20631,6.38192
"MICA",5.765556,5.706806,6.061708,5.74502,5.945152
"MICALL2",4.71793,4.27087,4.65371,4.6958,4.43641
"MICB",6.89086625,6.8224,6.65775875,6.55211875,6.69450375
"MICE",5.70466,5.98905,5.88124,6.13024,6.14205
"MICU3",2.82808,2.69156,2.97316,2.99888,2.75722
"MIDN",7.47249,7.41059,7.4683,6.73402,7.44965
"MIER3",5.71732,5.49227,5.85499,5.73095,5.56205
"MIF",6.97488,6.65606,7.19545,7.06716,7.17062
"MIF-AS1",4.92033,4.44612,4.28957,4.65988,4.66729
"MINAR1",3.4453,3.36351,3.67809,3.57006,3.68879
"MINAR2",2.30141,2.66737,2.68568,2.47252,2.52663
"MIPEPP3",2.83519,2.17131,2.47375,2.35813,2.84146
"MIR1-1HG",4.12632,4.06651,4.28874,4.06242,4.15754
"MIR1-1HG-AS1",5.114,5.43275,5.25257,5.46553,5.3006
"MIR122HG",2.16436,2.34502,2.086348,2.39897,2.48444
"MIR133A1HG",1.44645,1.5584325,1.434474,0.998726,1.233896
"MIR155HG",3.76191,3.50371,4.0383,4.00132,3.1281
"MIR17HG",2.62643,2.64191,3.00172,2.45632,2.75541
"MIR3142HG",4.81095,5.02432,5.13069,5.01242,4.83563
"MIR3663HG",2.86039,2.79773,2.78092,3.06191,2.9386
"MIR497HG",3.63268333333333,3.85637,3.60096666666667,3.61944,3.76742666666667
"MIR663AHG",1.64765,1.31138,1.57429,1.39958,1.488205
"MIR924HG",1.54785,1.63368,1.60761,1.73626333333333,1.65026333333333
"MLH3",4.58061,4.52948,4.54069,4.67819,4.48199
"MLLT3",5.31968,5.43129,5.39534,5.66675,5.69485
"MLXIPL",4.49951,4.60768,4.43,4.60802,4.70581
"MMP11",4.58039,4.80946,4.75322,4.69975,4.74319
"MMP28",4.07041,4.40002,4.19703,4.12921,4.18642
"MMS19",5.48219,5.29891,5.31573,5.2233,5.386
"MNT",6.36202,6.48035,6.05462,6.2996,6.16336
"MOAP1",5.67609,6.09901,5.9908,6.13735,6.1897
"MOBP",3.58735,2.98776,3.08004,3.36328,3.13785
"MOG",2.81645625,2.87401825,2.8579825,3.19793875,3.09327875
"MOGAT1",2.05023,2.08714,2.08264,2.00594,2.18632
"MORC2",5.87943,5.96442,5.85045,6.02133,5.92267
"MORC2-AS1",3.74809,4.15724,3.86896,4.1696,4.37928
"MORN1",4.4886,4.35108,4.36289,4.71651,4.37957
"MORN4",2.99744,3.05242,3.2087,3.02941,3.13783
"MOSPD3",5.9112,5.99977,6.25087,6.07393,6.18441
"MPC1",6.67912,6.53992,6.6093,6.20738,6.34895
"MPIG6B",7.39648285714286,6.63069142857143,6.47093428571429,6.94158857142857,6.71707428571429
"MPV17L",4.15359,4.32031,4.29999,4.16512,4.80753
"MRGBP",5.02036,4.79208,4.9829,4.93995,5.07224
"MRGPRF",4.00854,4.5506,4.65919,4.66897,4.6386
"MRGPRF-AS1",4.74916,4.83131,4.52181,4.68914,4.83164
"MROH5",4.72691,5.41905,4.79876,5.02671,5.17891
"MRPL23-AS1",4.40389,4.72633,4.64979,4.67012,4.70132
"MRPL39",4.80712,4.36766,4.72302,4.58753,4.64172
"MRPL57",5.28179,5.12493,5.22789,5.1524,5.08345
"MRPS18A",6.13243,6.10546,6.10594,6.03986,6.29045
"MRPS18B",5.4725,5.38474,5.58339,5.31833,5.518
"MRPS30",5.86671,5.63623,6.01481,6.14088,6.09996
"MRPS30-DT",3.21375,2.89973,3.33177,3.17236,3.230545
"MRRFP1",4.26902,4.47462,4.06747,4.38501,3.92902
"MSGN1",3.58964,3.90149,3.57205,3.68972,3.73078
"MSH3",5.883815,5.712065,5.971685,6.054615,5.99961
"MSH5",4.94000777777778,5.27857777777778,5.23232777777778,5.15346555555556,5.47948888888889
"MSH5-SAPCD1",4.94000777777778,5.27857777777778,5.23232777777778,5.15346555555556,5.47948888888889
"MSN",6.9529,6.733875,6.95457,7.023535,6.98705
"MSRB1",8.02624,7.75853,7.99959,7.08826,7.71275
"MSTN",2.38067,2.94253,3.08561,3.14379,2.82643
"MSX2",4.21398,4.66591,3.87673,4.54144,4.24927
"MT-ATP6",10.5851642857143,10.6644171428571,10.6855457142857,10.8180142857143,10.92517
"MT-ATP8",11.350218,11.349916,11.368564,11.414726,11.488356
"MT-CO1",8.869754,8.674662,8.773448,9.266302,8.878874
"MT-CO2",9.848678,9.682402,9.813158,10.204906,9.91895
"MT-CO3",10.2518771428571,10.3023628571429,10.3713571428571,10.5031542857143,10.7237628571429
"MT-CYB",8.84361,8.515455,8.70247,8.950535,8.830085
"MT-ND1",10.037384,10.054352,10.057902,10.387934,10.384218
"MT-ND2",9.67945,9.64769333333333,9.66259333333333,9.94274166666667,9.926785
"MT-ND3",10.0003566666667,10.0803233333333,10.1455,10.2781466666667,10.5341566666667
"MT-ND4",9.4579825,9.60906,9.5473975,9.95920916666667,9.9317025
"MT-ND4L",9.499108,9.616608,9.68104,9.882636,10.141088
"MT-ND5",9.42860714285714,9.60366857142857,9.45193857142857,10.0139042857143,9.78214142857143
"MT-ND6",8.730095,9.36394,9.210115,9.59346,9.391825
"MT-RNR1",11.2359,11.3205333333333,11.3830666666667,11.4926666666667,11.4336
"MT-RNR2",10.386928,10.426922,10.508086,10.763046,10.734028
"MT-TA",8.200716,8.070552,8.167804,8.222664,7.736584
"MT-TC",7.71565,7.454582,7.641692,7.689458,7.092586
"MT-TD",9.2272475,9.0402025,9.1974475,9.7164075,9.3182625
"MT-TE",8.730095,9.36394,9.210115,9.59346,9.391825
"MT-TF",11.2359,11.3205333333333,11.3830666666667,11.4926666666667,11.4336
"MT-TG",9.515648,9.609628,9.68874,9.898696,10.146088
"MT-TH",9.80301875,9.957435,9.82410875,10.28409125,10.11868625
"MT-TI",9.696605,9.714115,9.7545775,10.0802175,10.1062975
"MT-TK",9.848678,9.682402,9.813158,10.204906,9.91895
"MT-TL1",9.51761333333333,9.54727,9.62207666666667,9.99964333333333,9.96921333333333
"MT-TL2",9.42860714285714,9.60366857142857,9.45193857142857,10.0139042857143,9.78214142857143
"MT-TM",9.696605,9.714115,9.7545775,10.0802175,10.1062975
"MT-TN",8.02225833333333,7.83964333333333,7.99251333333333,8.02876,7.490665
"MT-TP",6.08805,6.29719,6.46313,6.60279,6.73947
"MT-TQ",7.21459,7.48672,6.92794,7.47872,7.58955
"MT-TR",10.0003566666667,10.0803233333333,10.1455,10.2781466666667,10.5341566666667
"MT-TS1",8.37981,7.98512,8.22881,8.02709,7.87281
"MT-TS2",9.42860714285714,9.60366857142857,9.45193857142857,10.0139042857143,9.78214142857143
"MT-TT",8.84361,8.515455,8.70247,8.950535,8.830085
"MT-TV",11.6909,11.7464,11.8371,11.90815,11.88125
"MT-TW",10.6738933333333,10.5654666666667,10.5505166666667,10.6153933333333,10.6239733333333
"MT-TY",8.02225833333333,7.83964333333333,7.99251333333333,8.02876,7.490665
"MTATP8P2",8.01009,8.27228,8.11642,8.97963,8.49438
"MTCO1P22",4.9989,4.06133,4.69077,6.2066,4.65247
"MTCO2P22",4.9989,4.06133,4.69077,6.2066,4.65247
"MTMR14",7.40264,7.12638,7.24023,6.75145,7.05973
"MTMR8",4.49475,4.36657,4.49888,4.83068,4.57178
"MTMR9",5.12671666666667,5.19289666666667,5.32725,5.05983333333333,5.19656333333333
"MTND1P18",2.37198,2.5597,2.54013,2.68043,2.64986
"MTND1P8",1.84524,1.81909,2.0199,1.48767,1.55402
"MTND2P16",8.90268,8.96325,8.72898,9.43014,9.27705
"MTND4LP5",4.24333,4.34127,4.39094,4.44024,4.53339
"MTND4P35",4.24333,4.34127,4.39094,4.44024,4.53339
"MTPAP",4.768755,5.0806125,5.0213225,5.07917,4.918215
"MTPN",9.02832,8.85581,8.91309,8.73671,8.86634
"MTRNR2L2",6.78435,6.92947,7.0179,7.53586,7.08439
"MTRNR2L4",1.84524,1.81909,2.0199,1.48767,1.55402
"MTRNR2L6",4.84389,5.51804,5.14705,5.34943,5.1098
"MTRNR2L7",2.37198,2.5597,2.54013,2.68043,2.64986
"MTUS2",3.23674,3.29676,3.18242,3.14051,3.21388
"MTUS2-AS1",4.24218,4.31183,4.30119,4.49552,4.40351
"MTUS2-AS2",2.27394,2.32249,3.10362,2.53615,2.55419
"MTX3",4.62514,4.08301,4.23522,4.54987,4.53967
"MUC12",3.22449,3.34323,3.11357,3.1032,3.51529
"MUC17",3.27042,3.43382,3.50502,3.29947,3.17824
"MUC20",5.34473,5.85353,5.50637,5.25295,5.13877
"MUC20-OT1",5.35669428571429,5.74295428571429,5.54886285714286,6.09206857142857,4.87026
"MUC21",4.38912714285714,4.32955857142857,4.42474571428571,4.11163428571429,4.20062428571429
"MUC4",3.78777,3.78886,3.79245,3.57272,3.66635
"MUCL3",4.416862,4.447698,4.508342,4.538316,4.555474
"MXD3",5.89593,5.990665,5.86792,5.29017,5.62213
"MYBL2",5.48796,5.42933,5.40827,5.4364,5.01457
"MYEOV",3.31142,3.75272,3.67833,3.45197,3.6386
"MYH11",4.50074,5.18414,4.91712,4.83781,4.87919
"MYL5",4.63472,5.34875,5.21206,4.90637,5.07031
"MYL9",9.63177,8.57076,8.33329,9.23623,8.4291
"MYO18B",4.84484,4.87654,4.70171,4.79144,4.7631
"MYO19",5.47894,5.32056,5.47714,5.49766,5.35186
"MYO3B",3.628,3.29113,3.26706,3.40388,3.19056
"MYO3B-AS1",1.84622,1.56441,1.66989,1.32435,1.53507
"MYO5A",7.51174,7.02703,7.13571,7.05771,7.31726
"MYO6",4.0249,4.02655,3.85222,4.24823,4.22482
"MYO7B",4.5069,4.56981,4.53378,4.60171,4.46966
"MYO9B",8.90998,8.84665,8.64465,8.12926,8.77864
"MYOM3",3.65209,3.69002,3.51748,3.76029,3.67476
"MYOT",2.3451,2.20438,2.07748,2.18105,2.39172
"MYRIP",4.44638,4.67919,4.32461,4.71635,4.70824
"MYT1",4.87444,5.41105,4.87324,5.12029,4.99009
"MYT1L",3.45303,3.66086,3.65996,3.73441,3.68222
"MYT1L-AS1",4.1826,3.96826,4.05788,4.03575,4.2302
"MZT2B",4.67727,4.80965,4.93595,4.9693,5.05497
"N4BP2",5.67167,5.41603,5.78038,5.77757,5.81431
"NA",3.56512243276906,3.61242986948513,3.58170891939304,3.60442000157881,3.60895896430138
"NAA35",6.13621,5.55297,6.05455,6.1777,6.18851
"NAA60",8.33123,8.12461,8.19824,7.91135,8.1108
"NACC1",6.59198,6.17275,6.199315,6.511525,6.493205
"NAMPTP1",10.7203,10.8499,10.9576,10.4782,10.8387
"NANP",4.41654,4.34084,4.44283,4.34162,4.41166
"NAP1L4",6.219555,6.409065,6.469835,6.783095,6.65682
"NAPEPLD",5.27036,4.9337,5.21059,5.50072,5.49445
"NBEAP1",2.34476,2.15708,2.58029,2.16318,2.1088
"NBEAP3",3.50831,3.46055,3.46423,3.36853,3.49718
"NCAM1",4.75904,4.28149,4.31771,4.06359,4.84776
"NCAM1-AS1",4.24746,4.83476,4.21053,4.20101,4.32582
"NCAPD3",5.32485,5.00424,5.23596,5.26795,5.28139
"NCBP3",5.814725,5.61463,5.58872,5.246135,5.587805
"NCF4",8.92865,9.05459,8.90917,8.21198,8.95632
"NCF4-AS1",3.82758,4.41882,3.84859,3.71288,4.01532
"NCKIPSD",4.60226,4.4838,4.3119,4.52123,4.68564
"NCMAP-DT",5.06541,5.01193,5.2591,5.07798,5.63456
"NCOR1P1",0.761776,0.606125,0.860159,0.711614,0.583369
"NCR1",6.18238,6.01923,5.88681,5.72404,6.18349
"NCR3LG1",3.04438,3.351465,3.15827,3.44565,3.307305
"NDE1",9.22183,9.25752,9.27608,8.90778,9.18606
"NDRG3",7.02057,6.83341,6.9547,6.63534,6.80604
"NDST4",1.62844,1.27219,1.74146,1.62597,1.75756
"NDUFA11",5.46093,5.39108,5.64803,5.40574,5.7397
"NDUFA6",5.5391,5.41884,5.51141,5.37954,5.21498
"NDUFA6-DT",4.378035,4.543555,4.734425,4.78731,4.78564
"NDUFA7",6.18985,6.12406,6.05491,6.08662,5.96798
"NDUFAF5",4.2689,3.69564,4.14987,4.17595,4.20023
"NDUFB10",5.32708,4.95764,5.12341,4.922,5.045
"NDUFB11",5.98796,5.65405,5.93892,5.91734,5.84447
"NDUFB3",4.36445,4.28993,4.37453,4.03605,4.45901
"NDUFB4P11",3.4023,3.36696,3.61376,3.84562,3.74339
"NDUFS8",5.888645,5.82972,5.793275,5.68127,5.891605
"NEIL1",5.03615,5.11841,4.84254,5.25644,4.99923
"NEK9",6.19987,5.79376,6.15996,5.99551,6.19827
"NELFE",4.44225916666667,4.44765416666667,4.28556333333333,3.9184225,4.3202075
"NEU1",6.33643125,5.995085,6.14215875,5.8288375,5.9393775
"NEURL1",5.90225,5.88409,5.87484,5.85551,6.11552
"NEURL1-AS1",4.33538,4.26788,4.218075,4.380115,4.148925
"NEURL2",3.98289,3.52957,3.77454,4.10208,4.19102
"NF1P9",3.09511,3.09378,3.381545,2.927655,3.028645
"NF2",5.81744,5.83961,5.64781,5.53035,6.11702
"NFATC2",7.72311,7.46506,7.22816,8.09681,7.7493
"NFATC4",4.13662,4.14331,4.13833,4.23634,4.24093
